Dirs,mass_b_0,semi_b_0,ecc_b_0,bMerge_eqtide,bMerge_eqmesc
./final_data/runs_eqmesc/07005,9.98809618688,0.0351609209514,0.496135835284,0.0,1.0
./final_data/runs_eqmesc/20542,2.81124527717,0.119394785615,0.0350058173118,0.0,0.0
./final_data/runs_eqmesc/16785,2.19727083361,0.108703359131,0.118271952764,0.0,0.0
./final_data/runs_eqmesc/07423,11.0252311183,0.0895769061335,0.429568917813,0.0,0.0
./final_data/runs_eqmesc/10916,3.44381796903,0.0100561542558,0.20373423743,1.0,1.0
./final_data/runs_eqmesc/08602,1.80699231704,0.0369269982162,0.149158463172,0.0,0.0
./final_data/runs_eqmesc/08357,10.4672687124,0.103350631057,0.47403345845,0.0,0.0
./final_data/runs_eqmesc/23238,3.57326357814,0.0548067186122,0.260717842024,0.0,0.0
./final_data/runs_eqmesc/07327,11.527413749,0.0327220119399,0.101950822241,0.0,0.0
./final_data/runs_eqmesc/15406,1.91480263478,0.0864340176347,0.133962535564,0.0,0.0
./final_data/runs_eqmesc/24396,4.53009037077,0.0632854576397,0.105784921718,0.0,0.0
./final_data/runs_eqmesc/01990,10.6648654885,0.0710305175705,0.922252071676,1.0,1.0
./final_data/runs_eqmesc/05745,10.7097221676,0.109860994759,0.532150913079,0.0,0.0
./final_data/runs_eqmesc/06743,3.75183321855,0.0254440919185,0.43582157152,0.0,1.0
./final_data/runs_eqmesc/19515,9.75544918815,0.0635422885438,0.237535520893,0.0,0.0
./final_data/runs_eqmesc/16418,7.31315077365,0.0267280806549,0.0235762641891,0.0,0.0
./final_data/runs_eqmesc/16684,10.6655840174,0.118469870468,0.129089444314,0.0,0.0
./final_data/runs_eqmesc/24233,2.44240777625,0.0503365842163,0.191581942751,0.0,0.0
./final_data/runs_eqmesc/00090,10.4057159459,0.108270447793,0.602949751591,0.0,0.0
./final_data/runs_eqmesc/22479,10.6049871835,0.0374649129537,0.0653417240767,0.0,0.0
./final_data/runs_eqmesc/10270,3.50693984094,0.0687412542458,0.40922614065,0.0,0.0
./final_data/runs_eqmesc/23301,9.80373361028,0.128831957602,0.49908123469,0.0,0.0
./final_data/runs_eqmesc/18661,3.84936746814,0.0199488439757,0.422076457663,0.0,0.0
./final_data/runs_eqmesc/08682,3.849974793,0.115382787742,0.030293362916,0.0,0.0
./final_data/runs_eqmesc/06392,6.11263324644,0.0100133458697,0.200129376134,1.0,1.0
./final_data/runs_eqmesc/24399,9.34065172058,0.057403443586,0.008224975985,0.0,0.0
./final_data/runs_eqmesc/24795,11.3081467208,0.0187172116112,0.825498806097,1.0,1.0
./final_data/runs_eqmesc/20710,9.75664548183,0.101414226947,0.111457851373,0.0,0.0
./final_data/runs_eqmesc/12661,2.73642424732,0.138136593766,0.791828735532,0.0,1.0
./final_data/runs_eqmesc/05749,1.50733710742,0.115762635519,0.144646695056,0.0,0.0
./final_data/runs_eqmesc/00491,2.35921276877,0.106965135435,0.0525200152974,0.0,0.0
./final_data/runs_eqmesc/14111,3.32020058648,0.0400453754613,0.263523583239,0.0,0.0
./final_data/runs_eqmesc/05534,1.93917347597,0.143001474221,0.108907458392,0.0,0.0
./final_data/runs_eqmesc/07115,2.80605970065,0.101269884523,0.200327886251,0.0,0.0
./final_data/runs_eqmesc/03266,3.99510898582,0.0748290051452,0.0309814312565,0.0,0.0
./final_data/runs_eqmesc/22816,11.1894063514,0.0537582076347,0.0550270568421,0.0,0.0
./final_data/runs_eqmesc/12210,9.36679668821,0.145173890478,0.242371589198,0.0,0.0
./final_data/runs_eqmesc/02701,2.65101331175,0.0197798447668,0.174191129119,0.0,0.0
./final_data/runs_eqmesc/15579,5.1209646095,0.0885390029013,0.804074459897,0.0,0.0
./final_data/runs_eqmesc/16184,2.35744272169,0.0472251978314,0.1413172919,0.0,0.0
./final_data/runs_eqmesc/11241,11.4352260628,0.0436477645089,0.436009866193,0.0,0.0
./final_data/runs_eqmesc/18889,11.2163457693,0.093565385492,0.176410518331,0.0,0.0
./final_data/runs_eqmesc/18796,4.85612343095,0.0408851487553,0.109286796771,0.0,0.0
./final_data/runs_eqmesc/20707,10.0537749942,0.0700436600059,0.189256049361,0.0,0.0
./final_data/runs_eqmesc/20619,3.03173384256,0.0886484977,0.0919650468123,0.0,0.0
./final_data/runs_eqmesc/17744,10.3910844624,0.13332902206,0.700589499334,0.0,1.0
./final_data/runs_eqmesc/17093,7.18266835882,0.109859374351,0.0976513795906,0.0,0.0
./final_data/runs_eqmesc/23913,2.71557947103,0.127132493317,0.108460611661,0.0,0.0
./final_data/runs_eqmesc/13398,11.0349522654,0.136179300729,0.900548590569,0.0,1.0
./final_data/runs_eqmesc/22263,2.38558054166,0.116317694759,0.00128110365028,0.0,0.0
./final_data/runs_eqmesc/03470,9.16768768464,0.0325208818183,0.437961041838,0.0,1.0
./final_data/runs_eqmesc/11810,4.73254243683,0.123916031747,0.389708642423,0.0,0.0
./final_data/runs_eqmesc/08175,11.629299671,0.106923710464,0.312458049501,0.0,0.0
./final_data/runs_eqmesc/16019,9.63039049873,0.133635356383,0.329751896024,0.0,0.0
./final_data/runs_eqmesc/01949,9.95070207923,0.131376814073,0.0236860377397,0.0,0.0
./final_data/runs_eqmesc/00750,1.84708604183,0.133133830838,0.0533973939709,0.0,0.0
./final_data/runs_eqmesc/20651,2.24023667435,0.111596346109,0.348850484316,0.0,0.0
./final_data/runs_eqmesc/24303,9.88849388416,0.0880781256831,0.350030571686,0.0,0.0
./final_data/runs_eqmesc/22901,11.3476115097,0.0628246098758,0.124093426906,0.0,0.0
./final_data/runs_eqmesc/09887,2.86097713741,0.148962875734,0.149248680765,0.0,0.0
./final_data/runs_eqmesc/18307,10.8744803639,0.0984475487918,0.034630245893,0.0,0.0
./final_data/runs_eqmesc/20897,2.86143401978,0.0785193737555,0.245349151642,0.0,0.0
./final_data/runs_eqmesc/14652,4.58294125677,0.0315225919114,0.0972488339227,0.0,0.0
./final_data/runs_eqmesc/21940,10.7874313594,0.0717884072929,0.139022699122,0.0,0.0
./final_data/runs_eqmesc/06741,3.80697352665,0.138399369731,0.120387019463,0.0,0.0
./final_data/runs_eqmesc/15164,10.2523864401,0.0519052416606,0.173965310953,0.0,0.0
./final_data/runs_eqmesc/10888,9.60337681934,0.0796327876975,0.0294034527898,0.0,0.0
./final_data/runs_eqmesc/18394,1.62100751312,0.0499002747574,0.0116538174737,0.0,0.0
./final_data/runs_eqmesc/13547,9.81553087198,0.0224164863695,0.754258205332,1.0,1.0
./final_data/runs_eqmesc/13034,9.67730368183,0.085223756263,0.248744005789,0.0,0.0
./final_data/runs_eqmesc/00119,11.1692491613,0.0261389521746,0.146311323785,0.0,0.0
./final_data/runs_eqmesc/02703,5.76875800674,0.0827482436444,0.286141313067,0.0,0.0
./final_data/runs_eqmesc/18059,9.65185079211,0.0495714086138,0.922729773801,1.0,1.0
./final_data/runs_eqmesc/04503,2.88429814389,0.0947170657555,0.00850136019103,0.0,0.0
./final_data/runs_eqmesc/22759,10.5499243891,0.0713084920557,0.0902425590161,0.0,0.0
./final_data/runs_eqmesc/12902,2.98801992214,0.0667394554429,0.255278230787,0.0,0.0
./final_data/runs_eqmesc/00697,1.99589606392,0.0899838165742,0.254226879788,0.0,0.0
./final_data/runs_eqmesc/23137,10.0248841109,0.0628948145043,0.233474758563,0.0,0.0
./final_data/runs_eqmesc/11885,1.76183312397,0.116339628137,0.20845455681,0.0,0.0
./final_data/runs_eqmesc/15377,10.134525773,0.121274489399,0.104713128772,0.0,0.0
./final_data/runs_eqmesc/03555,11.4972511506,0.0941610643566,0.0867482951751,0.0,0.0
./final_data/runs_eqmesc/19441,3.76209893406,0.129885757533,0.150424661635,0.0,0.0
./final_data/runs_eqmesc/10794,1.66135170817,0.0626428593073,0.00190232668622,0.0,0.0
./final_data/runs_eqmesc/02574,1.7121042958,0.0110277903086,0.125408889914,1.0,1.0
./final_data/runs_eqmesc/08383,2.7646128362,0.138524424434,0.00349227108803,0.0,0.0
./final_data/runs_eqmesc/10569,5.71268799321,0.0660820576801,0.121706559467,0.0,0.0
./final_data/runs_eqmesc/04752,2.04285929057,0.0482618281679,0.0293618643166,0.0,0.0
./final_data/runs_eqmesc/11089,1.65544859273,0.0612458852424,0.259387096979,0.0,0.0
./final_data/runs_eqmesc/01292,10.8064470885,0.0500467419074,0.114959083844,0.0,0.0
./final_data/runs_eqmesc/02492,11.5418224632,0.135644850801,0.212636474399,0.0,0.0
./final_data/runs_eqmesc/16874,2.56907369588,0.0135391106874,0.528212418214,0.0,1.0
./final_data/runs_eqmesc/19675,11.0297313784,0.0584939130099,0.104930182396,0.0,0.0
./final_data/runs_eqmesc/23883,3.0962960286,0.0836862711152,0.60896077526,0.0,0.0
./final_data/runs_eqmesc/09317,10.0001323453,0.117262807903,0.0400248545234,0.0,0.0
./final_data/runs_eqmesc/14690,3.79613424745,0.0614707016174,0.443775188626,0.0,0.0
./final_data/runs_eqmesc/20794,2.27761699324,0.0778412766291,0.5163864196,0.0,0.0
./final_data/runs_eqmesc/13722,9.76765643735,0.050586076532,0.0217264048635,0.0,0.0
./final_data/runs_eqmesc/02803,3.96129201763,0.125275036968,0.0628741783864,0.0,0.0
./final_data/runs_eqmesc/19294,2.39960911219,0.116413880066,0.201786189252,0.0,0.0
./final_data/runs_eqmesc/07324,10.2047600312,0.0913328688105,0.224424264019,0.0,0.0
./final_data/runs_eqmesc/14823,9.3448636869,0.066705662049,0.0551927231616,0.0,0.0
./final_data/runs_eqmesc/19670,9.90107554723,0.121235674585,0.216999860892,0.0,0.0
./final_data/runs_eqmesc/10723,5.82737398294,0.0583975553101,0.275696093473,0.0,0.0
./final_data/runs_eqmesc/07481,11.4656966365,0.0135322174255,0.0272304800313,1.0,1.0
./final_data/runs_eqmesc/14909,9.62401139624,0.0921082739801,0.352941911875,0.0,0.0
./final_data/runs_eqmesc/14970,9.89463824522,0.085202681992,0.301632503445,0.0,0.0
./final_data/runs_eqmesc/10566,9.84425799074,0.126796685442,0.550565517117,0.0,0.0
./final_data/runs_eqmesc/10364,3.30362407614,0.0220879876725,0.261612473403,0.0,0.0
./final_data/runs_eqmesc/13303,5.26121814366,0.12562881922,0.0728109152923,0.0,0.0
./final_data/runs_eqmesc/18831,11.1014215306,0.0665108284056,0.10844135819,0.0,0.0
./final_data/runs_eqmesc/12258,3.54113341896,0.0194713948324,0.172404231197,1.0,0.0
./final_data/runs_eqmesc/12762,3.35175435458,0.110259748758,0.177623401489,0.0,0.0
./final_data/runs_eqmesc/17782,1.7554995207,0.147267518587,0.129172742778,0.0,0.0
./final_data/runs_eqmesc/11529,1.58509351358,0.130860843024,0.0320771256016,0.0,0.0
./final_data/runs_eqmesc/00813,10.3252834434,0.0772575251472,0.58928666363,0.0,0.0
./final_data/runs_eqmesc/09122,5.80668181129,0.0688850755085,0.0723979879192,0.0,0.0
./final_data/runs_eqmesc/21261,2.59154916783,0.0909831848252,0.42022716563,0.0,0.0
./final_data/runs_eqmesc/22855,2.81331491745,0.133080688277,0.411582314783,0.0,0.0
./final_data/runs_eqmesc/18989,9.99962628764,0.0645300216346,0.101808766446,0.0,0.0
./final_data/runs_eqmesc/18375,2.24880957251,0.0761131835368,0.124275130264,0.0,0.0
./final_data/runs_eqmesc/13981,3.40370243783,0.0920923691262,0.686406505587,0.0,0.0
./final_data/runs_eqmesc/07839,10.771815366,0.0631875673536,0.266378271024,0.0,0.0
./final_data/runs_eqmesc/10081,6.38495156492,0.0592234814174,0.294421555089,0.0,0.0
./final_data/runs_eqmesc/03074,11.3994659968,0.138994054235,0.715090727044,0.0,1.0
./final_data/runs_eqmesc/07149,10.384182014,0.102377299342,0.130170457671,0.0,0.0
./final_data/runs_eqmesc/16584,10.2979875301,0.133966160095,0.318602042314,0.0,0.0
./final_data/runs_eqmesc/23683,10.5636344422,0.0173474705647,0.745007041074,1.0,1.0
./final_data/runs_eqmesc/10181,3.35803633405,0.0886802572486,0.342402496942,0.0,0.0
./final_data/runs_eqmesc/18704,10.771972094,0.120544970031,0.297278077272,0.0,0.0
./final_data/runs_eqmesc/01718,9.83084398462,0.0299815929111,0.122073264814,0.0,0.0
./final_data/runs_eqmesc/10571,11.3766271396,0.0176304880234,0.0659433565128,1.0,1.0
./final_data/runs_eqmesc/18470,3.98561343309,0.130496794338,0.040712557993,0.0,0.0
./final_data/runs_eqmesc/10889,2.91560763068,0.0587837785082,0.706840851958,0.0,1.0
./final_data/runs_eqmesc/13413,10.5290299855,0.0863645203353,0.021941469062,0.0,0.0
./final_data/runs_eqmesc/07626,2.06053111919,0.022901652645,0.546614789799,0.0,1.0
./final_data/runs_eqmesc/21990,10.4103925053,0.0786041242878,0.0276257994699,0.0,0.0
./final_data/runs_eqmesc/02072,9.81865737181,0.0667034750542,0.253013786462,0.0,0.0
./final_data/runs_eqmesc/20737,10.7585125507,0.0550094934384,0.360563602162,0.0,0.0
./final_data/runs_eqmesc/21091,11.1299625107,0.1090201651,0.729338001845,0.0,0.0
./final_data/runs_eqmesc/22929,9.74560410151,0.108066624298,0.372550918724,0.0,0.0
./final_data/runs_eqmesc/04465,2.18647447865,0.0573012206317,0.0139744856392,0.0,0.0
./final_data/runs_eqmesc/17713,3.68129583023,0.0455511883907,0.101140670647,0.0,0.0
./final_data/runs_eqmesc/02806,11.3495686445,0.101634929695,0.0827935977971,0.0,0.0
./final_data/runs_eqmesc/11267,9.62050180292,0.135495026658,0.712345820855,0.0,1.0
./final_data/runs_eqmesc/14040,9.97481770061,0.030845491644,0.242856950501,0.0,0.0
./final_data/runs_eqmesc/22872,5.53560373789,0.0209715346328,0.211554612383,0.0,0.0
./final_data/runs_eqmesc/13166,10.7368591752,0.148368698392,0.54401574773,0.0,0.0
./final_data/runs_eqmesc/15090,1.74476210809,0.0238566298321,0.0616269987571,0.0,1.0
./final_data/runs_eqmesc/09441,3.74793940409,0.0280769818377,0.345852978437,0.0,0.0
./final_data/runs_eqmesc/06450,10.6273769564,0.0479826413567,0.123227940032,0.0,0.0
./final_data/runs_eqmesc/13780,11.1827033222,0.0109698721946,0.322109070078,1.0,1.0
./final_data/runs_eqmesc/14436,3.01366134767,0.132560540048,0.113894007576,0.0,0.0
./final_data/runs_eqmesc/16778,10.4115640094,0.0165215800341,0.293790716821,1.0,1.0
./final_data/runs_eqmesc/16567,2.6141059442,0.0445958497541,0.00230125953347,0.0,0.0
./final_data/runs_eqmesc/04557,11.3341991176,0.0520842929174,0.104042845082,0.0,0.0
./final_data/runs_eqmesc/07102,10.1071545277,0.104813792243,0.811205756412,0.0,1.0
./final_data/runs_eqmesc/12523,1.82637803563,0.0789343889297,0.103364319313,0.0,0.0
./final_data/runs_eqmesc/20602,10.1325704503,0.118361242811,0.0224161631279,0.0,0.0
./final_data/runs_eqmesc/21495,11.4673106001,0.0241152712998,0.0347843406977,0.0,0.0
./final_data/runs_eqmesc/02525,10.6885596696,0.0995318736474,0.379172183491,0.0,0.0
./final_data/runs_eqmesc/00415,10.1867715361,0.0892223742241,0.0866708608275,0.0,0.0
./final_data/runs_eqmesc/20266,9.70289015647,0.0733393155951,0.178746438966,0.0,0.0
./final_data/runs_eqmesc/15660,1.99297103373,0.0469035290404,0.493637846136,0.0,0.0
./final_data/runs_eqmesc/22821,1.55533311689,0.120970075228,0.155920835216,0.0,0.0
./final_data/runs_eqmesc/02677,11.3388685945,0.0413638774194,0.180289230741,0.0,0.0
./final_data/runs_eqmesc/20210,4.26663631128,0.0736421931912,0.114689894541,0.0,0.0
./final_data/runs_eqmesc/05900,4.60532109114,0.12996208584,0.0249516222425,0.0,0.0
./final_data/runs_eqmesc/12521,5.44437568311,0.0757864457605,0.546638113958,0.0,0.0
./final_data/runs_eqmesc/11107,2.09596567753,0.144412729995,0.131975559578,0.0,0.0
./final_data/runs_eqmesc/23110,9.69213312744,0.111377560773,0.141272573734,0.0,0.0
./final_data/runs_eqmesc/11389,11.2592445223,0.0988338748513,0.321558884508,0.0,0.0
./final_data/runs_eqmesc/22980,1.86819197331,0.0320954234511,0.435728338759,0.0,0.0
./final_data/runs_eqmesc/19179,3.22717791373,0.0782674400333,0.31293575438,0.0,0.0
./final_data/runs_eqmesc/18117,11.1243637613,0.0302865884157,0.131412690545,0.0,0.0
./final_data/runs_eqmesc/17307,10.339322641,0.101219668786,0.275874996694,0.0,0.0
./final_data/runs_eqmesc/17467,8.21144385159,0.149160588957,0.0538496041406,0.0,0.0
./final_data/runs_eqmesc/12913,1.97799366775,0.0643586098907,0.188519371493,0.0,0.0
./final_data/runs_eqmesc/09452,11.3118520092,0.02808430574,0.156918442903,0.0,0.0
./final_data/runs_eqmesc/00976,2.02477831228,0.0180173982163,0.022951181926,1.0,0.0
./final_data/runs_eqmesc/19247,6.01308533316,0.034861430638,0.277299835805,0.0,0.0
./final_data/runs_eqmesc/05457,10.3651575754,0.0260168384096,0.126925742616,0.0,0.0
./final_data/runs_eqmesc/09123,11.0635926097,0.0681710238242,0.160174311666,0.0,0.0
./final_data/runs_eqmesc/14177,4.71433586083,0.139929341844,0.178357666622,0.0,0.0
./final_data/runs_eqmesc/23476,2.44193966621,0.0735574580654,0.0802704957332,0.0,0.0
./final_data/runs_eqmesc/24232,3.58804073127,0.0749131627149,0.222323045114,0.0,0.0
./final_data/runs_eqmesc/07558,3.83308029309,0.135216969134,0.373193198055,0.0,0.0
./final_data/runs_eqmesc/03819,6.6109420303,0.0579196397662,0.110850134757,0.0,0.0
./final_data/runs_eqmesc/24182,2.65219113452,0.0342010902953,0.518424024121,0.0,0.0
./final_data/runs_eqmesc/12146,5.01605549976,0.0870165564733,0.149759924068,0.0,0.0
./final_data/runs_eqmesc/23821,4.61215266836,0.0898701515343,0.159674061326,0.0,0.0
./final_data/runs_eqmesc/22031,10.5044176553,0.0809140547069,0.16237208439,0.0,0.0
./final_data/runs_eqmesc/15842,3.91945792099,0.0685011842061,0.676812030926,0.0,0.0
./final_data/runs_eqmesc/22866,2.85020200527,0.124969613204,0.183554226418,0.0,0.0
./final_data/runs_eqmesc/10923,11.0111064379,0.0510528425709,0.32868733573,0.0,0.0
./final_data/runs_eqmesc/19787,6.18348023243,0.083796081735,0.318680624685,0.0,0.0
./final_data/runs_eqmesc/10176,4.4037713758,0.0910272451435,0.370648109742,0.0,0.0
./final_data/runs_eqmesc/16059,2.65153722769,0.102202228793,0.223555499649,0.0,0.0
./final_data/runs_eqmesc/01211,10.8401579771,0.112903626068,0.0560226080402,0.0,0.0
./final_data/runs_eqmesc/01741,10.499054718,0.124911077571,0.479607202911,0.0,0.0
./final_data/runs_eqmesc/14917,11.2084963659,0.141611728915,0.103230337634,0.0,0.0
./final_data/runs_eqmesc/01359,6.71479704015,0.142878728706,0.527461621445,0.0,0.0
./final_data/runs_eqmesc/12060,2.48493367205,0.134027184721,0.40739277483,0.0,0.0
./final_data/runs_eqmesc/15847,1.88479182113,0.0440138690449,0.351039114196,0.0,0.0
./final_data/runs_eqmesc/02609,10.5357076035,0.141881247338,0.136682008598,0.0,0.0
./final_data/runs_eqmesc/07743,10.3486357029,0.0233505392063,0.372646573287,0.0,0.0
./final_data/runs_eqmesc/19495,3.33091952571,0.035119113585,0.682480062137,0.0,1.0
./final_data/runs_eqmesc/05981,2.8824276278,0.0421534678001,0.389390109409,0.0,0.0
./final_data/runs_eqmesc/13171,11.2619261083,0.0943750087082,0.0195413126001,0.0,0.0
./final_data/runs_eqmesc/05894,10.7562105773,0.0773971601421,0.175382139431,0.0,0.0
./final_data/runs_eqmesc/08169,5.07021351542,0.0596888293716,0.254048716002,0.0,0.0
./final_data/runs_eqmesc/10260,10.3058049191,0.0977634264886,0.423205683138,0.0,0.0
./final_data/runs_eqmesc/13292,10.6594263196,0.0928482653343,0.274668125901,0.0,0.0
./final_data/runs_eqmesc/06279,2.31175287849,0.14079868649,0.12354101359,0.0,0.0
./final_data/runs_eqmesc/16493,5.13883075561,0.129384167717,0.0744941285805,0.0,0.0
./final_data/runs_eqmesc/21915,6.75618140073,0.0191314131424,0.112140866352,1.0,1.0
./final_data/runs_eqmesc/13264,9.74923339721,0.0426175670075,0.288441112259,0.0,0.0
./final_data/runs_eqmesc/16143,2.50357014407,0.123179303982,0.651548897843,0.0,0.0
./final_data/runs_eqmesc/17261,9.78434466619,0.0113708724356,0.224486197287,1.0,1.0
./final_data/runs_eqmesc/15972,11.5794397908,0.104962162777,0.34992593782,0.0,0.0
./final_data/runs_eqmesc/00058,10.0561902144,0.057814519297,0.836864661873,0.0,1.0
./final_data/runs_eqmesc/16720,4.38772061597,0.120760330471,0.0231951791198,0.0,0.0
./final_data/runs_eqmesc/04380,2.65284894789,0.106260634629,0.474031658926,0.0,0.0
./final_data/runs_eqmesc/08887,4.45946132169,0.0862641393696,0.201597019584,0.0,0.0
./final_data/runs_eqmesc/09546,2.74470234232,0.0712324021721,0.334447305872,0.0,0.0
./final_data/runs_eqmesc/17193,10.4669885325,0.104418305999,0.251402836508,0.0,0.0
./final_data/runs_eqmesc/02941,1.82039688515,0.133405202683,0.184888246243,0.0,0.0
./final_data/runs_eqmesc/19937,7.1626714398,0.134785328404,0.107139341318,0.0,0.0
