Dirs,mass_b_0,mass_c_0,semi_b_0,semi_c_0,ecc_b_0,ecc_c_0,strength,bMerge_eqtide,bMerge_eqorb
./final_data/runs_eqorb/06429,9.50187782391,1.35766750028,0.0558444372238,0.125844437224,0.120126523667,0.0332324572188,0.13782429137381016,0.0,0.0
./final_data/runs_eqorb/06836,11.203749902,10.3384523961,0.103704615567,0.243704615567,0.241183688245,0.0053884652547,0.07776448136543077,0.0,0.0
./final_data/runs_eqorb/09592,3.02747335621,1.86328226573,0.146558049456,0.276558049456,0.0222037415299,0.186988822819,0.21568269502109244,0.0,0.0
./final_data/runs_eqorb/13475,3.69842448398,4.83661588291,0.148355437452,0.538355437452,0.476800132221,0.451869795998,4.665998552884729,0.0,0.0
./final_data/runs_eqorb/08265,1.06545555105,3.15210669303,0.0903398799836,0.150339879984,0.0704689745795,0.0649562487749,0.16802731242983113,0.0,0.0
./final_data/runs_eqorb/03942,0.430762565871,6.74000531775,0.0994113590759,0.379411359076,0.236554654534,0.273893627942,7.345231285173699,0.0,0.0
./final_data/runs_eqorb/06559,3.01653599124,7.79566756824,0.132683305709,0.252683305709,0.111124344222,0.111751385911,0.6954135308258952,0.0,0.0
./final_data/runs_eqorb/20988,11.6252917481,6.43423307404,0.117686486656,0.307686486656,0.304593347725,0.0720728695503,0.7433098302715572,0.0,0.0
./final_data/runs_eqorb/11259,2.33886153471,3.05785893289,0.117671836578,0.207671836578,0.0450707056273,0.109673184069,0.23871325476090005,0.0,0.0
./final_data/runs_eqorb/05875,3.02687866208,4.02735176563,0.0215994914791,0.0515994914791,0.0490001600908,0.359164475775,22.9688178028418,0.0,0.0
./final_data/runs_eqorb/02061,5.54273483813,11.257515552,0.0686147370596,0.15861473706,0.271506748503,0.210385753399,5.686902229028711,0.0,0.0
./final_data/runs_eqorb/00250,8.28105831251,10.6446631612,0.0191817411691,0.0491817411691,0.283638543503,0.127372735708,30.86064129069481,0.0,0.0
./final_data/runs_eqorb/02972,0.11461597904,2.31967204678,0.0719780955541,0.221978095554,0.0597695886828,0.212778836962,2.169916721802375,0.0,0.0
./final_data/runs_eqorb/14286,10.8147866664,10.3538319639,0.0747091191854,0.164709119185,0.277025850468,0.123300338264,2.320311991571631,0.0,0.0
./final_data/runs_eqorb/22511,7.93600700694,0.99242277416,0.0737366289286,0.133736628929,0.0395863148998,0.0232064855476,0.032878520287863845,0.0,0.0
./final_data/runs_eqorb/18877,3.62189542837,1.4626715098,0.132722309555,0.282722309555,0.249664674558,0.142700345423,0.1652340200864421,0.0,0.0
./final_data/runs_eqorb/00331,7.62223782579,3.7659986481,0.0104641940492,0.0304641940492,0.132478244948,0.440692486964,125.12535552880746,1.0,1.0
./final_data/runs_eqorb/18069,1.08891033586,4.11230215291,0.107998342306,0.197998342306,0.336697584765,0.00867163531975,0.024681438578575243,0.0,0.0
./final_data/runs_eqorb/20218,4.59537920119,10.6825049876,0.106509502729,0.476509502729,0.415033790437,0.52199708328,25.878184565652145,0.0,0.0
./final_data/runs_eqorb/01052,1.86414827903,2.73832199569,0.0651156302886,0.115115630289,0.250443968644,0.103374949488,0.40078360465192,0.0,0.0
./final_data/runs_eqorb/05252,2.98205131305,2.14299824314,0.120816728119,0.350816728119,0.335640472967,0.40723001688,1.414745679591668,0.0,0.0
./final_data/runs_eqorb/02591,1.03081272514,3.98009990069,0.0418215280997,0.0818215280997,0.317363542206,0.0100612650986,0.15735335351164628,0.0,0.0
./final_data/runs_eqorb/14528,3.27101190349,2.65619462872,0.0232203294312,0.0732203294312,0.072125876274,0.438144865869,30.992316611089365,0.0,0.0
./final_data/runs_eqorb/22086,4.79036369846,11.6082533722,0.0191459151904,0.17914591519,0.496972038489,0.726946459713,2498.483814435361,0.0,0.0
./final_data/runs_eqorb/06150,4.82491321778,9.70005362117,0.0744242336708,0.474424233671,0.0362632719636,0.700119768,103.02761174943409,0.0,0.0
./final_data/runs_eqorb/17890,2.19446504121,3.29960842688,0.0207949815127,0.0807949815127,0.0227509524735,0.551812611716,76.1320788828242,0.0,1.0
./final_data/runs_eqorb/07352,3.05901584344,6.79324294764,0.0187213591379,0.118721359138,0.0348694276481,0.66188555959,552.6569832774286,1.0,1.0
./final_data/runs_eqorb/14439,1.7236743717,3.28270479075,0.111070131689,0.191070131689,0.132391040339,0.0235852695921,0.04669173950683185,0.0,0.0
./final_data/runs_eqorb/05737,8.4344224647,4.53771662059,0.018771412617,0.058771412617,0.109010140596,0.428430516922,70.85688897660478,0.0,0.0
./final_data/runs_eqorb/03082,0.729071486213,1.90972836483,0.0630912729086,0.113091272909,0.327459281409,0.00790930324367,0.02806382212467476,0.0,0.0
./final_data/runs_eqorb/24946,10.7755635595,11.2613197815,0.0551053660098,0.10510536601,0.178201724062,0.0957158166968,2.7762693034860937,0.0,0.0
./final_data/runs_eqorb/07573,4.32766500464,0.111519110983,0.093263134834,0.203263134834,0.0350756028031,0.217177717032,0.03656938950732619,0.0,0.0
./final_data/runs_eqorb/23960,11.6136667725,10.1219696451,0.142803333774,0.332803333774,0.180647308861,0.31026533227,2.369838886446093,0.0,0.0
./final_data/runs_eqorb/21153,11.1339905265,3.81754347151,0.0727678356269,0.152767835627,0.0445768206524,0.270978459769,1.8873812353316994,0.0,0.0
./final_data/runs_eqorb/20231,2.83955111626,2.99817524173,0.0660417895762,0.246041789576,0.142282526189,0.554076638113,11.006392600030486,0.0,0.0
./final_data/runs_eqorb/16927,2.96657243866,11.0348888087,0.0465635767825,0.146563576783,0.817003779096,0.035668785082,1.8673450309925934,0.0,0.0
./final_data/runs_eqorb/20555,4.77301511378,2.2803631783,0.135347885873,0.285347885873,0.17582828613,0.241481362332,0.44991958326632786,0.0,0.0
./final_data/runs_eqorb/02333,10.4731374682,3.60352915389,0.0146181088048,0.0346181088048,0.0253021949649,0.192052494021,17.261783026361368,1.0,1.0
./final_data/runs_eqorb/22919,11.0643583948,1.58513309463,0.14254168771,0.34254168771,0.174178799333,0.142582860574,0.18440927298645982,0.0,0.0
./final_data/runs_eqorb/19224,3.28976119867,1.98554051744,0.129858188225,0.409858188225,0.0307818042189,0.536451164117,2.2070508254712755,0.0,0.0
./final_data/runs_eqorb/00938,3.52958691506,3.73511028456,0.0807441333973,0.180744133397,0.266315991957,0.289443035216,1.8826083789187766,0.0,0.0
./final_data/runs_eqorb/02764,2.96427299107,3.43310552215,0.0682358653367,0.118235865337,0.11196468921,0.0778291400103,0.46885522969757315,0.0,0.0
./final_data/runs_eqorb/23471,1.51016866438,11.5752186179,0.0277387159763,0.0677387159763,0.101361785668,0.146959694025,22.587387266490108,0.0,0.0
./final_data/runs_eqorb/17153,3.34173305323,6.43158024056,0.0978637566299,0.19786375663,0.348614221258,0.00945986801878,0.0706726162704659,0.0,0.0
./final_data/runs_eqorb/23373,5.28934175852,3.27880089995,0.137760508895,0.557760508895,0.631063350622,0.280093638039,1.8051865177043707,0.0,0.0
./final_data/runs_eqorb/06820,5.83957101835,2.29102534783,0.0292866373266,0.0692866373266,0.123867517896,0.269920573557,6.7148867697488255,0.0,0.0
./final_data/runs_eqorb/15787,2.42756279539,8.49890233372,0.0487073874624,0.0887073874624,0.075938775255,0.063710492203,1.3861325469882633,0.0,0.0
./final_data/runs_eqorb/17338,7.65777651155,0.423853531645,0.148539687683,0.278539687683,0.0250230196302,0.136429031411,0.028680598768144043,0.0,0.0
./final_data/runs_eqorb/07071,6.94814813952,2.46354870696,0.140374280934,0.270374280934,0.0740751747808,0.126859204732,0.22602702656070156,0.0,0.0
./final_data/runs_eqorb/12602,4.24662226702,10.1184722968,0.0107174871766,0.0307174871766,0.252756606648,0.145028823199,104.41893454935718,1.0,1.0
./final_data/runs_eqorb/15448,8.24667307538,3.08740044988,0.0407856755747,0.340785675575,0.830531893863,0.199613644933,25.80846402743744,1.0,0.0
./final_data/runs_eqorb/15378,8.9187290177,10.5910447687,0.0393913123364,0.0893913123364,0.0284676269579,0.113582387979,7.582357983704701,0.0,0.0
./final_data/runs_eqorb/20664,1.06689051487,7.34442014535,0.0652417655243,0.265241765524,0.425743738156,0.390084514031,19.79822513204932,0.0,0.0
./final_data/runs_eqorb/01347,1.60453984522,1.85203928744,0.0249621184474,0.0549621184474,0.251422421394,0.205048440779,4.657754197326247,0.0,0.0
./final_data/runs_eqorb/13126,9.89977252763,1.5188683391,0.0420872973093,0.0920872973093,0.140356750772,0.154731988663,1.1149215789151607,0.0,0.0
./final_data/runs_eqorb/22613,1.49972865972,9.61459368335,0.0195080474861,0.0695080474861,0.348212805112,0.317334551076,107.35354448902872,0.0,1.0
./final_data/runs_eqorb/02246,10.2502217862,1.63502213499,0.112043356789,0.882043356789,0.0160271092313,0.841022901481,19.838300086480253,0.0,0.0
./final_data/runs_eqorb/08742,11.2918122934,2.17646185997,0.126321001629,0.296321001629,0.1691394582,0.14456728384,0.38316321937669856,0.0,0.0
./final_data/runs_eqorb/10392,2.47729420905,2.42557652353,0.024278913272,0.044278913272,0.0717988972741,0.123634625666,2.2984617104647573,0.0,0.0
./final_data/runs_eqorb/06739,9.69616284397,9.92474345538,0.010953928655,0.030953928655,0.332585931192,0.14742959699,89.59713166134915,1.0,1.0
./final_data/runs_eqorb/11496,1.30166064751,2.78602532997,0.0251641886555,0.105164188655,0.936971415172,0.233246099079,7.5647691088513875,1.0,1.0
./final_data/runs_eqorb/00235,4.84468828884,8.95035519471,0.0197893767503,0.0497893767503,0.00319661155018,0.268379598255,49.46797941821297,0.0,1.0
./final_data/runs_eqorb/03814,4.87466392094,6.92990776236,0.0219024844517,0.0519024844517,0.229263204681,0.00781891981474,0.771100871492402,1.0,1.0
./final_data/runs_eqorb/14234,5.94227159202,9.98782723686,0.0544370312961,0.124437031296,0.335057181787,0.0328687896681,1.0915273374837808,0.0,0.0
./final_data/runs_eqorb/16924,7.04288506979,2.82372043102,0.0103344242465,0.0803344242465,0.304013869221,0.740703821183,1001.4667082545254,1.0,0.0
./final_data/runs_eqorb/11742,2.1597436615,4.29295403117,0.0132567361615,0.0432567361615,0.685933648085,0.285216027529,64.01356092717197,1.0,0.0
./final_data/runs_eqorb/13018,2.62257292448,3.02630437468,0.0230817721211,0.0430817721211,0.134675730916,0.110421716152,2.696661440040798,0.0,0.0
./final_data/runs_eqorb/23233,2.20083804785,2.38428094005,0.116980752436,0.246980752436,0.0315743206964,0.335690118545,0.9020906645853528,0.0,0.0
./final_data/runs_eqorb/15275,4.37048148892,3.08399951538,0.086649861697,0.286649861697,0.194233001999,0.511120398857,5.559092204586455,0.0,0.0
./final_data/runs_eqorb/17761,2.92989710742,8.66354856906,0.121551763543,0.211551763543,0.131945938516,0.0724116103636,0.33991958610276096,0.0,0.0
./final_data/runs_eqorb/14118,4.98528811322,2.49535352876,0.0705404155424,0.250540415542,0.302440768252,0.509633565581,7.529602770156529,0.0,0.0
./final_data/runs_eqorb/00970,0.0589975555187,2.30460339269,0.0852314432367,0.185231443237,0.194817078642,0.0825932635214,0.3027130819518054,0.0,0.0
./final_data/runs_eqorb/07005,9.98809618688,1.88263221933,0.0351609209514,0.185160920951,0.496135835284,0.111697252261,6.208403427079684,0.0,0.0
./final_data/runs_eqorb/20542,2.81124527717,1.82928873613,0.119394785615,0.189394785615,0.0350058173118,0.050596328242,0.043047079281548314,0.0,0.0
./final_data/runs_eqorb/16785,2.19727083361,4.70701444273,0.108703359131,0.458703359131,0.118271952764,0.566441330508,13.509466278755607,0.0,0.0
./final_data/runs_eqorb/07423,11.0252311183,4.51327959848,0.0895769061335,0.349576906134,0.429568917813,0.419491113038,7.763629331198466,0.0,0.0
./final_data/runs_eqorb/10916,3.44381796903,6.31414213324,0.0100561542558,0.0300561542558,0.20373423743,0.174474665215,82.63835813657984,1.0,1.0
./final_data/runs_eqorb/08602,1.80699231704,1.22289719725,0.0369269982162,0.0669269982162,0.149158463172,0.0727314615342,0.38530677605996366,0.0,0.0
./final_data/runs_eqorb/08357,10.4672687124,2.40628621013,0.103350631057,0.433350631057,0.47403345845,0.0577602003559,0.511206738421849,0.0,0.0
./final_data/runs_eqorb/23238,3.57326357814,2.43890071262,0.0548067186122,0.104806718612,0.260717842024,0.0447089538691,0.2362170167141262,0.0,0.0
./final_data/runs_eqorb/00683,6.74807279486,9.88045131703,0.0633705845786,0.133370584579,0.0731791808976,0.208326253211,4.898668614894499,0.0,0.0
./final_data/runs_eqorb/14590,3.6693716667,0.0893792623317,0.1222594094,1.4122594094,0.2896788836,0.137978528482,0.28909072392680396,0.0,0.0
./final_data/runs_eqorb/07327,11.527413749,4.94526767654,0.0327220119399,0.0827220119399,0.101950822241,0.288087211811,14.637030979226337,0.0,0.0
./final_data/runs_eqorb/15406,1.91480263478,11.3556300397,0.0864340176347,0.186434017635,0.133962535564,0.145869364612,2.5445805154121333,0.0,0.0
./final_data/runs_eqorb/03323,0.252952471397,10.7047082074,0.0828180146689,0.262818014669,0.493447185972,0.0668404179211,2.7424173222904247,0.0,0.0
./final_data/runs_eqorb/01053,6.89193140649,3.67633161319,0.0850273946028,0.195027394603,0.295113906713,0.0504311227548,0.29129096773015795,0.0,0.0
./final_data/runs_eqorb/24396,4.53009037077,4.02660753948,0.0632854576397,0.11328545764,0.105784921718,0.11642226762,0.7814435253962142,0.0,0.0
./final_data/runs_eqorb/01990,10.6648654885,3.0800666385,0.0710305175705,0.981030517571,0.922252071676,0.104295526096,9.949475719373787,1.0,1.0
./final_data/runs_eqorb/05745,10.7097221676,10.3901899984,0.109860994759,0.309860994759,0.532150913079,0.137329160661,2.400792566936846,0.0,0.0
./final_data/runs_eqorb/00481,1.2459769432,2.97120103403,0.10117504775,0.41117504775,0.220625019348,0.543224149985,6.270792062014473,0.0,0.0
./final_data/runs_eqorb/12413,5.32138286339,10.461375207,0.06005356735,0.13005356735,0.0692978152464,0.0469044498192,1.6407047429906991,0.0,0.0
./final_data/runs_eqorb/06743,3.75183321855,6.64872670607,0.0254440919185,0.0654440919185,0.43582157152,0.0817783761121,7.064774850326178,0.0,0.0
./final_data/runs_eqorb/19515,9.75544918815,11.0827540865,0.0635422885438,0.143542288544,0.237535520893,0.125239497255,4.150406143915027,0.0,0.0
./final_data/runs_eqorb/16418,7.31315077365,9.63009957994,0.0267280806549,0.0767280806549,0.0235762641891,0.368349459236,59.435747517770864,0.0,0.0
./final_data/runs_eqorb/16684,10.6655840174,1.88890356934,0.118469870468,0.268469870468,0.129089444314,0.0652244003413,0.15326709706264066,0.0,0.0
./final_data/runs_eqorb/24233,2.44240777625,10.3763615082,0.0503365842163,0.190336584216,0.191581942751,0.438304904832,57.52651833320469,0.0,0.0
./final_data/runs_eqorb/00090,10.4057159459,10.3065103478,0.108270447793,0.448270447793,0.602949751591,0.403273616717,16.20130355283795,0.0,0.0
./final_data/runs_eqorb/22479,10.6049871835,11.1829111393,0.0374649129537,0.0874649129537,0.0653417240767,0.179745203707,12.778146647902686,0.0,0.0
./final_data/runs_eqorb/10270,3.50693984094,8.2065019603,0.0687412542458,0.158741254246,0.40922614065,0.135022869065,2.8760915540081116,0.0,0.0
./final_data/runs_eqorb/23301,9.80373361028,2.14985018173,0.128831957602,1.3688319576,0.49908123469,0.744276858077,26.50311478067483,0.0,0.0
./final_data/runs_eqorb/18661,3.84936746814,10.1114312515,0.0199488439757,0.0499488439757,0.422076457663,0.22370248853,44.43066149051011,0.0,0.0
./final_data/runs_eqorb/24585,2.00678361536,3.36503153885,0.0144642563663,0.0344642563663,0.457088800479,0.1428748877,11.740664923764772,0.0,0.0
./final_data/runs_eqorb/08682,3.849974793,6.67155343585,0.115382787742,0.855382787742,0.030293362916,0.740581247617,53.210884357974884,0.0,0.0
./final_data/runs_eqorb/06392,6.11263324644,11.0319791999,0.0100133458697,0.0200133458697,0.200129376134,0.123599230305,47.833589732732435,1.0,1.0
./final_data/runs_eqorb/19853,2.66166511608,3.41279969092,0.133354354547,0.263354354547,0.172265090515,0.227557562327,0.6096119167824886,0.0,0.0
./final_data/runs_eqorb/24399,9.34065172058,4.26436491578,0.057403443586,0.197403443586,0.008224975985,0.568710177397,17.86304919750645,0.0,0.0
./final_data/runs_eqorb/19201,3.81852048114,3.42476787935,0.0650782486087,0.265078248609,0.0722684509594,0.613683051134,16.664886130483804,0.0,0.0
./final_data/runs_eqorb/18019,5.93541433933,5.79691921165,0.113627039713,0.333627039713,0.0327925602901,0.488567869495,5.696899856201823,0.0,0.0
./final_data/runs_eqorb/16891,3.38599865646,9.11290759391,0.0845625873108,0.644562587311,0.110166686119,0.70798571469,159.06437218430563,0.0,0.0
./final_data/runs_eqorb/24795,11.3081467208,3.83795607585,0.0187172116112,0.158717211611,0.825498806097,0.125921831734,74.11588357341402,1.0,1.0
./final_data/runs_eqorb/20710,9.75664548183,3.24408933158,0.101414226947,0.211414226947,0.111457851373,0.145896475483,0.6455556568991992,0.0,0.0
./final_data/runs_eqorb/12661,2.73642424732,12.0586137502,0.138136593766,0.818136593766,0.791828735532,0.524580318854,22.401446741374635,0.0,0.0
./final_data/runs_eqorb/13325,0.648357520163,9.46659566593,0.0218527593868,0.0718527593868,0.59202539235,0.149456012372,35.720723331436936,0.0,0.0
./final_data/runs_eqorb/05749,1.50733710742,0.0337213397019,0.115762635519,0.445762635519,0.144646695056,0.172477734113,0.020317245755026227,0.0,0.0
./final_data/runs_eqorb/18191,5.77352247856,1.62508063144,0.0726036603714,0.172603660371,0.127084196872,0.328310025197,1.1591700651742296,0.0,0.0
./final_data/runs_eqorb/00491,2.35921276877,4.22485691424,0.106965135435,0.186965135435,0.0525200152974,0.0884612649222,0.3224084100450445,0.0,0.0
./final_data/runs_eqorb/14111,3.32020058648,4.639256375,0.0400453754613,0.0800453754613,0.263523583239,0.056076380095,1.0105883955713373,0.0,0.0
./final_data/runs_eqorb/05534,1.93917347597,10.6073988715,0.143001474221,0.283001474221,0.108907458392,0.142790003671,0.8682043170014001,0.0,0.0
./final_data/runs_eqorb/07115,2.80605970065,4.49014949066,0.101269884523,0.221269884523,0.200327886251,0.238431787544,1.379118514631099,0.0,0.0
./final_data/runs_eqorb/13908,10.3497031132,1.44213592789,0.0346166865286,0.0946166865286,0.11996901277,0.279442816,4.057818249622751,0.0,0.0
./final_data/runs_eqorb/03266,3.99510898582,12.3331703109,0.0748290051452,0.144829005145,0.0309814312565,0.064520129238,1.2258786170464326,0.0,0.0
./final_data/runs_eqorb/22816,11.1894063514,10.0899145723,0.0537582076347,0.113758207635,0.0550270568421,0.208791446927,5.785277589304549,0.0,0.0
./final_data/runs_eqorb/12210,9.36679668821,4.3129119355,0.145173890478,0.315173890478,0.242371589198,0.0475062658687,0.13430646549524705,0.0,0.0
./final_data/runs_eqorb/03017,3.15542712106,11.140125234,0.132133188147,0.252133188147,0.158932805842,0.0159524639876,0.12369734706974843,0.0,0.0
./final_data/runs_eqorb/02701,2.65101331175,6.87577053181,0.0197798447668,0.0397798447668,0.174191129119,0.0505361154544,4.816086102550696,0.0,0.0
./final_data/runs_eqorb/15579,5.1209646095,1.70139756254,0.0885390029013,0.928539002901,0.804074459897,0.443000321982,19.83806405493544,0.0,0.0
./final_data/runs_eqorb/16184,2.35744272169,6.20789037248,0.0472251978314,0.0872251978314,0.1413172919,0.0417922268385,0.7661038605100364,0.0,0.0
./final_data/runs_eqorb/05701,0.46231277992,2.61588871258,0.0701772754101,1.36017727541,0.0125682293695,0.819039117536,348.6358778270927,0.0,0.0
./final_data/runs_eqorb/11241,11.4352260628,6.85290611473,0.0436477645089,0.163647764509,0.436009866193,0.406049955405,39.6485419935416,0.0,0.0
./final_data/runs_eqorb/18889,11.2163457693,5.57380618087,0.093565385492,0.253565385492,0.176410518331,0.401311411211,4.508336634137939,0.0,0.0
./final_data/runs_eqorb/10764,4.81561574791,10.3448305008,0.0488028709895,0.0988028709895,0.160692490761,0.11876385124,3.561789393070571,0.0,0.0
./final_data/runs_eqorb/06504,0.891747233042,1.1550959484,0.0619875141335,0.111987514133,0.0961812074423,0.222904304545,0.46543360014608537,0.0,0.0
./final_data/runs_eqorb/18796,4.85612343095,9.51525437916,0.0408851487553,0.0908851487553,0.109286796771,0.233350943387,11.724135639237414,0.0,0.0
./final_data/runs_eqorb/21972,6.43221704376,3.18791229167,0.0793193942428,0.169319394243,0.118614279317,0.309437163016,1.6117564620235165,0.0,0.0
./final_data/runs_eqorb/20707,10.0537749942,4.70285925706,0.0700436600059,0.160043660006,0.189256049361,0.0550103658241,0.6034631897948529,0.0,0.0
./final_data/runs_eqorb/16910,7.27697271301,4.29692109207,0.0916139121436,0.171613912144,0.0134190839282,0.141476356238,0.643837191876009,0.0,0.0
./final_data/runs_eqorb/20619,3.03173384256,1.02836264204,0.0886484977,0.1686484977,0.0919650468123,0.205327685775,0.29687936433183965,0.0,0.0
./final_data/runs_eqorb/17575,2.33501063326,2.07077066383,0.104455862229,0.324455862229,0.0985855889251,0.50399836665,2.845838212620088,0.0,0.0
./final_data/runs_eqorb/17744,10.3910844624,5.35763066221,0.13332902206,0.66332902206,0.700589499334,0.251555179664,4.073006984172452,0.0,0.0
./final_data/runs_eqorb/17093,7.18266835882,4.57439221294,0.109859374351,0.259859374351,0.0976513795906,0.291686172065,1.9748359949101453,0.0,0.0
./final_data/runs_eqorb/23913,2.71557947103,0.570200447156,0.127132493317,0.227132493317,0.108460611661,0.143981657098,0.048768673707291654,0.0,0.0
./final_data/runs_eqorb/15264,9.43120041121,10.8818543011,0.144676201255,0.704676201255,0.0322410657609,0.650036442234,24.07440790383086,0.0,0.0
./final_data/runs_eqorb/13398,11.0349522654,10.0829640653,0.136179300729,0.706179300729,0.900548590569,0.0338288446465,0.6214042597011598,0.0,0.0
./final_data/runs_eqorb/15471,2.9078622014,12.0500668379,0.0112657239755,0.0212657239755,0.0590012720952,0.0301293662411,8.307343465195231,1.0,1.0
./final_data/runs_eqorb/20460,5.71114651112,2.23780941158,0.0910592897768,0.631059289777,0.00802006875917,0.795078001386,25.23406774529909,0.0,0.0
./final_data/runs_eqorb/22263,2.38558054166,9.94262044061,0.116317694759,0.236317694759,0.00128110365028,0.140684932931,1.4108112543980071,0.0,0.0
